bot_id,mice_type,steps,alpha
3,2,462,0.09
3,2,256,0.09
3,2,1184,0.09
3,2,678,0.09
3,2,628,0.09
3,2,598,0.09
3,2,818,0.09
3,2,936,0.09
3,2,694,0.09
3,2,410,0.09
3,2,268,0.09
3,2,476,0.09
3,2,542,0.09
3,2,802,0.09
3,2,516,0.09
3,2,768,0.09
3,2,564,0.09
3,2,806,0.09
3,2,372,0.09
3,2,668,0.09
3,2,532,0.09
3,2,696,0.09
3,2,864,0.09
3,2,414,0.09
3,2,294,0.09
3,2,498,0.09
3,2,516,0.09
3,2,624,0.09
3,2,778,0.09
3,2,910,0.09
3,2,836,0.09
3,2,794,0.09
3,2,490,0.09
3,2,328,0.09
3,2,1080,0.09
3,2,316,0.09
3,2,254,0.09
3,2,742,0.09
3,2,796,0.09
3,2,860,0.09
3,2,268,0.09
3,2,728,0.09
3,2,428,0.09
3,2,834,0.09
3,2,338,0.09
3,2,812,0.09
3,2,572,0.09
3,2,1010,0.09
3,2,718,0.09
3,2,1256,0.09
3,2,266,0.09
3,2,352,0.09
3,2,424,0.09
3,2,448,0.09
3,2,604,0.09
3,2,962,0.09
3,2,558,0.09
3,2,550,0.09
3,2,434,0.09
3,2,804,0.09
3,2,798,0.09
3,2,458,0.09
3,2,310,0.09
3,2,590,0.09
3,2,532,0.09
3,2,346,0.09
3,2,488,0.09
3,2,396,0.09
3,2,638,0.09
3,2,754,0.09
3,2,648,0.09
3,2,642,0.09
3,2,936,0.09
3,2,890,0.09
3,2,344,0.09
3,2,698,0.09
3,2,516,0.09
3,2,686,0.09
3,2,926,0.09
3,2,456,0.09
3,2,516,0.09
3,2,824,0.09
3,2,582,0.09
3,2,224,0.09
3,2,254,0.09
3,2,508,0.09
3,2,642,0.09
3,2,704,0.09
3,2,428,0.09
3,2,336,0.09
3,2,728,0.09
3,2,450,0.09
3,2,430,0.09
3,2,484,0.09
3,2,376,0.09
3,2,764,0.09
3,2,828,0.09
3,2,946,0.09
3,2,340,0.09
3,2,764,0.09
3,2,850,0.09
3,2,420,0.09
3,2,620,0.09
3,2,172,0.09
3,2,536,0.09
3,2,702,0.09
3,2,782,0.09
3,2,232,0.09
3,2,840,0.09
3,2,870,0.09
3,2,522,0.09
3,2,598,0.09
3,2,804,0.12
3,2,670,0.12
3,2,298,0.12
3,2,538,0.12
3,2,634,0.12
3,2,910,0.12
3,2,652,0.12
3,2,268,0.12
3,2,406,0.12
3,2,200,0.12
3,2,856,0.12
3,2,720,0.12
3,2,666,0.12
3,2,452,0.12
3,2,490,0.12
3,2,244,0.12
3,2,496,0.12
3,2,648,0.12
3,2,448,0.12
3,2,394,0.12
3,2,522,0.12
3,2,404,0.12
3,2,288,0.12
3,2,460,0.12
3,2,882,0.12
3,2,320,0.12
3,2,172,0.12
3,2,682,0.12
3,2,608,0.12
3,2,546,0.12
3,2,344,0.12
3,2,752,0.12
3,2,622,0.12
3,2,670,0.12
3,2,1020,0.12
3,2,746,0.12
3,2,828,0.12
3,2,530,0.12
3,2,286,0.12
3,2,540,0.12
3,2,498,0.12
3,2,384,0.12
3,2,540,0.12
3,2,500,0.12
3,2,968,0.12
3,2,402,0.12
3,2,534,0.12
3,2,602,0.12
3,2,672,0.12
3,2,842,0.12
3,2,318,0.12
3,2,256,0.12
3,2,610,0.12
3,2,1220,0.12
3,2,364,0.12
3,2,968,0.12
3,2,236,0.12
3,2,934,0.12
3,2,472,0.12
3,2,896,0.12
3,2,544,0.12
3,2,516,0.12
3,2,392,0.12
3,2,564,0.12
3,2,510,0.12
3,2,420,0.12
3,2,358,0.12
3,2,926,0.12
3,2,502,0.12
3,2,540,0.12
3,2,556,0.12
3,2,974,0.12
3,2,350,0.12
3,2,662,0.12
3,2,412,0.12
3,2,340,0.12
3,2,752,0.12
3,2,696,0.12
3,2,864,0.12
3,2,532,0.12
3,2,468,0.12
3,2,718,0.12
3,2,848,0.12
3,2,282,0.12
3,2,436,0.12
3,2,708,0.12
3,2,786,0.12
3,2,754,0.12
3,2,114,0.12
3,2,234,0.12
3,2,718,0.12
3,2,476,0.12
3,2,1306,0.12
3,2,556,0.12
3,2,816,0.12
3,2,248,0.12
3,2,338,0.12
3,2,220,0.12
3,2,564,0.12
3,2,222,0.12
3,2,940,0.12
3,2,436,0.12
3,2,542,0.12
3,2,318,0.12
3,2,436,0.12
3,2,1054,0.12
3,2,514,0.12
3,2,794,0.12
3,2,474,0.12
3,2,782,0.12
3,2,360,0.12
3,2,532,0.12
3,2,672,0.12
3,2,676,0.12
3,2,914,0.12
3,2,558,0.12
3,2,652,0.12
3,2,446,0.12
3,2,594,0.12
3,2,592,0.12
3,2,248,0.12
3,2,638,0.12
3,2,618,0.12
3,2,526,0.12
3,2,418,0.12
3,2,314,0.12
3,2,450,0.12
3,2,470,0.12
3,2,888,0.12
3,2,866,0.12
3,2,870,0.12
3,2,658,0.12
3,2,540,0.12
3,2,466,0.12
3,2,720,0.12
3,2,1152,0.12
3,2,662,0.12
3,2,500,0.12
3,2,298,0.12
3,2,432,0.12
3,2,624,0.12
3,2,460,0.12
3,2,646,0.12
3,2,498,0.12
3,2,536,0.12
3,2,948,0.12
3,2,526,0.12
3,2,420,0.12
3,2,552,0.12
3,2,574,0.12
3,2,422,0.12
3,2,628,0.12
3,2,380,0.12
3,2,672,0.12
3,2,726,0.12
3,2,426,0.12
3,2,464,0.12
3,2,850,0.12
3,2,468,0.12
3,2,446,0.12
3,2,368,0.12
3,2,350,0.12
3,2,198,0.12
3,2,406,0.12
3,2,810,0.12
3,2,466,0.12
3,2,556,0.12
3,2,348,0.12
3,2,776,0.12
3,2,616,0.12
3,2,694,0.12
3,2,646,0.12
3,2,678,0.12
3,2,224,0.12
3,2,328,0.12
3,2,390,0.12
3,2,298,0.12
3,2,458,0.12
3,2,998,0.12
3,2,682,0.12
3,2,908,0.12
3,2,516,0.12
3,2,128,0.12
3,2,606,0.12
3,2,700,0.12
3,2,480,0.12
3,2,632,0.12
3,2,830,0.12
3,2,556,0.12
3,2,796,0.12
3,2,372,0.12
3,2,752,0.12
3,2,576,0.12
3,2,316,0.12
3,2,352,0.12
3,2,190,0.12
3,2,816,0.12
3,2,932,0.12
3,2,610,0.12
3,2,440,0.12
3,2,586,0.12
3,2,312,0.12
3,2,548,0.12
3,2,434,0.12
3,2,242,0.12
3,2,668,0.12
3,2,530,0.12
3,2,1172,0.12
3,2,312,0.12
3,2,480,0.12
3,2,546,0.12
3,2,810,0.12
3,2,1240,0.12
3,2,658,0.12
3,2,522,0.12
3,2,518,0.12
3,2,870,0.12
3,2,518,0.12
3,2,788,0.12
3,2,722,0.12
3,2,542,0.12
3,2,874,0.12
3,2,616,0.12
3,2,310,0.12
3,2,286,0.12
3,2,384,0.12
3,2,746,0.12
3,2,604,0.12
3,2,580,0.12
3,2,984,0.12
3,2,488,0.12
3,2,704,0.12
3,2,602,0.12
3,2,418,0.12
3,2,848,0.12
3,2,1064,0.12
3,2,394,0.12
3,2,690,0.12
3,2,648,0.12
3,2,888,0.12
3,2,394,0.12
3,2,734,0.12
3,2,592,0.12
3,2,494,0.12
3,2,652,0.12
3,2,952,0.12
3,2,1112,0.12
3,2,418,0.12
3,2,386,0.12
3,2,410,0.12
3,2,588,0.12
3,2,802,0.12
3,2,732,0.12
3,2,504,0.12
3,2,788,0.12
3,2,262,0.12
3,2,1128,0.12
3,2,624,0.12
3,2,662,0.12
3,2,690,0.12
3,2,486,0.12
3,2,620,0.12
3,2,244,0.12
3,2,338,0.12
3,2,282,0.12
3,2,638,0.12
3,2,668,0.12
3,2,560,0.12
3,2,562,0.12
3,2,490,0.12
3,2,658,0.12
3,2,484,0.12
3,2,920,0.12
3,2,860,0.12
3,2,678,0.12
3,2,738,0.12
3,2,292,0.12
3,2,158,0.12
3,2,374,0.12
3,2,844,0.12
3,2,644,0.12
3,2,498,0.12
3,2,770,0.12
3,2,286,0.12
3,2,710,0.12
3,2,636,0.12
3,2,894,0.12
3,2,306,0.12
3,2,802,0.12
3,2,1094,0.12
3,2,208,0.12
3,2,330,0.12
3,2,236,0.12
3,2,514,0.12
3,2,680,0.12
3,2,662,0.12
3,2,612,0.12
3,2,550,0.12
3,2,342,0.11
3,2,432,0.11
3,2,434,0.11
3,2,420,0.11
3,2,560,0.11
3,2,308,0.11
3,2,538,0.11
3,2,762,0.11
3,2,566,0.11
3,2,912,0.11
3,2,768,0.11
3,2,416,0.11
3,2,570,0.11
3,2,902,0.11
3,2,384,0.11
3,2,810,0.11
3,2,314,0.11
3,2,610,0.11
3,2,532,0.11
3,2,428,0.11
3,2,498,0.11
3,2,618,0.11
3,2,396,0.11
3,2,706,0.11
3,2,674,0.11
3,2,820,0.11
3,2,538,0.11
3,2,884,0.11
3,2,494,0.11
3,2,702,0.11
3,2,346,0.11
3,2,522,0.11
3,2,844,0.11
3,2,526,0.11
3,2,604,0.11
3,2,370,0.11
3,2,178,0.11
3,2,562,0.11
3,2,400,0.11
3,2,504,0.11
3,2,652,0.11
3,2,326,0.11
3,2,812,0.11
3,2,460,0.11
3,2,810,0.11
3,2,326,0.11
3,2,530,0.11
3,2,876,0.11
3,2,844,0.11
3,2,722,0.11
3,2,260,0.11
3,2,910,0.11
3,2,226,0.11
3,2,540,0.11
3,2,834,0.11
3,2,702,0.11
3,2,1556,0.11
3,2,852,0.11
3,2,916,0.11
3,2,908,0.11
3,2,302,0.11
3,2,668,0.11
3,2,494,0.11
3,2,750,0.11
3,2,452,0.11
3,2,550,0.11
3,2,602,0.11
3,2,342,0.11
3,2,654,0.11
3,2,510,0.11
3,2,1110,0.11
3,2,374,0.11
3,2,376,0.11
3,2,610,0.11
3,2,590,0.11
3,2,206,0.11
3,2,918,0.11
3,2,328,0.11
3,2,462,0.11
3,2,704,0.11
3,2,324,0.11
3,2,566,0.11
3,2,616,0.11
3,2,852,0.11
3,2,428,0.11
3,2,508,0.11
3,2,460,0.11
3,2,698,0.11
3,2,624,0.11
3,2,862,0.11
3,2,574,0.11
3,2,472,0.11
3,2,610,0.11
3,2,442,0.11
3,2,374,0.11
3,2,576,0.11
3,2,422,0.11
3,2,754,0.11
3,2,334,0.11
3,2,608,0.11
3,2,394,0.11
3,2,544,0.11
3,2,402,0.11
3,2,546,0.11
3,2,648,0.11
3,2,592,0.11
3,2,578,0.11
3,2,384,0.11
3,2,758,0.11
3,2,242,0.11
3,2,716,0.11
3,2,820,0.11
3,2,458,0.11
3,2,658,0.11
3,2,1826,0.11
3,2,1000,0.11
3,2,854,0.11
3,2,626,0.11
3,2,292,0.11
3,2,536,0.11
3,2,568,0.11
3,2,412,0.11
3,2,476,0.11
3,2,682,0.11
3,2,242,0.11
3,2,892,0.11
3,2,482,0.11
3,2,1138,0.11
3,2,700,0.11
3,2,680,0.11
3,2,284,0.11
3,2,566,0.11
3,2,716,0.11
3,2,370,0.11
3,2,364,0.11
3,2,974,0.11
3,2,848,0.11
3,2,848,0.11
3,2,500,0.11
3,2,312,0.11
3,2,650,0.11
3,2,294,0.11
3,2,1356,0.11
3,2,242,0.11
3,2,300,0.11
3,2,616,0.11
3,2,296,0.11
3,2,774,0.11
3,2,286,0.11
3,2,446,0.11
3,2,672,0.11
3,2,948,0.11
3,2,322,0.11
3,2,478,0.11
3,2,758,0.11
3,2,480,0.11
3,2,694,0.11
3,2,306,0.11
3,2,758,0.11
3,2,634,0.11
3,2,692,0.11
3,2,360,0.11
3,2,518,0.11
3,2,450,0.11
3,2,478,0.11
3,2,752,0.11
3,2,790,0.11
3,2,778,0.11
3,2,390,0.11
3,2,354,0.11
3,2,478,0.11
3,2,782,0.11
3,2,880,0.11
3,2,230,0.11
3,2,830,0.11
3,2,740,0.11
3,2,1116,0.11
3,2,518,0.11
3,2,414,0.11
3,2,480,0.11
3,2,588,0.11
3,2,270,0.11
3,2,476,0.11
3,2,530,0.11
3,2,520,0.11
3,2,426,0.11
3,2,438,0.11
3,2,314,0.11
3,2,700,0.11
3,2,524,0.11
3,2,716,0.11
3,2,804,0.11
3,2,598,0.11
3,2,512,0.11
3,2,868,0.11
3,2,430,0.11
3,2,586,0.11
3,2,356,0.11
3,2,346,0.11
3,2,996,0.11
3,2,340,0.11
3,2,284,0.11
3,2,354,0.11
3,2,282,0.11
3,2,498,0.11
3,2,654,0.11
3,2,860,0.11
3,2,386,0.11
3,2,458,0.11
3,2,412,0.11
3,2,610,0.11
3,2,380,0.11
3,2,850,0.11
3,2,746,0.11
3,2,1208,0.11
3,2,494,0.11
3,2,440,0.11
3,2,992,0.11
3,2,320,0.11
3,2,586,0.11
3,2,800,0.11
3,2,994,0.11
3,2,380,0.11
3,2,400,0.11
3,2,326,0.11
3,2,294,0.11
3,2,308,0.11
3,2,276,0.11
3,2,530,0.11
3,2,700,0.11
3,2,860,0.11
3,2,270,0.11
3,2,342,0.11
3,2,658,0.11
3,2,1046,0.11
3,2,414,0.11
3,2,574,0.11
3,2,886,0.11
3,2,670,0.11
3,2,154,0.11
3,2,480,0.11
3,2,170,0.11
3,2,760,0.11
3,2,530,0.11
3,2,892,0.11
3,2,534,0.11
3,2,298,0.11
3,2,764,0.11
3,2,302,0.11
3,2,588,0.11
3,2,654,0.11
3,2,578,0.11
3,2,310,0.11
3,2,374,0.11
3,2,694,0.11
3,2,316,0.11
3,2,514,0.11
3,2,872,0.11
3,2,834,0.11
3,2,760,0.11
3,2,200,0.11
3,2,546,0.11
3,2,1406,0.11
3,2,328,0.11
3,2,644,0.11
3,2,296,0.11
3,2,322,0.11
3,2,824,0.11
3,2,570,0.11
3,2,490,0.11
3,2,450,0.11
3,2,608,0.11
3,2,694,0.11
3,2,400,0.11
3,2,710,0.11
3,2,768,0.11
3,2,510,0.11
3,2,810,0.11
3,2,380,0.11
3,2,700,0.11
3,2,966,0.11
3,2,398,0.11
3,2,440,0.11
3,2,544,0.11
3,2,454,0.11
3,2,768,0.11
3,2,576,0.11
3,2,876,0.11
3,2,942,0.11
3,2,344,0.11
3,2,496,0.11
3,2,644,0.11
3,2,684,0.11
3,2,886,0.11
3,2,388,0.11
3,2,360,0.11
3,2,638,0.11
3,2,992,0.11
3,2,426,0.11
3,2,276,0.13
3,2,234,0.13
3,2,354,0.13
3,2,438,0.13
3,2,280,0.13
3,2,372,0.13
3,2,210,0.13
3,2,604,0.13
3,2,582,0.13
3,2,948,0.13
3,2,230,0.13
3,2,632,0.13
3,2,832,0.13
3,2,812,0.13
3,2,430,0.13
3,2,648,0.13
3,2,128,0.13
3,2,644,0.13
3,2,416,0.13
3,2,506,0.13
3,2,790,0.13
3,2,330,0.13
3,2,460,0.13
3,2,672,0.13
3,2,408,0.13
3,2,928,0.13
3,2,568,0.13
3,2,1130,0.13
3,2,416,0.13
3,2,440,0.13
3,2,526,0.13
3,2,580,0.13
3,2,382,0.13
3,2,286,0.13
3,2,276,0.13
3,2,412,0.13
3,2,520,0.13
3,2,510,0.13
3,2,920,0.13
3,2,706,0.13
3,2,440,0.13
3,2,604,0.13
3,2,504,0.13
3,2,284,0.13
3,2,426,0.13
3,2,242,0.13
3,2,64,0.13
3,2,954,0.13
3,2,510,0.13
3,2,694,0.13
3,2,544,0.13
3,2,354,0.13
3,2,686,0.13
3,2,496,0.13
3,2,1062,0.13
3,2,626,0.13
3,2,438,0.13
3,2,626,0.13
3,2,470,0.13
3,2,358,0.13
3,2,516,0.13
3,2,430,0.13
3,2,680,0.13
3,2,338,0.13
3,2,840,0.13
3,2,1544,0.13
3,2,496,0.13
3,2,444,0.13
3,2,238,0.13
3,2,308,0.13
3,2,710,0.13
3,2,660,0.13
3,2,468,0.13
3,2,536,0.13
3,2,364,0.13
3,2,742,0.13
3,2,636,0.13
3,2,350,0.13
3,2,558,0.13
3,2,278,0.13
3,2,468,0.13
3,2,754,0.13
3,2,428,0.13
3,2,750,0.13
3,2,586,0.13
3,2,390,0.13
3,2,762,0.13
3,2,770,0.13
3,2,626,0.13
3,2,74,0.13
3,2,702,0.13
3,2,698,0.13
3,2,150,0.13
3,2,554,0.13
3,2,660,0.13
3,2,374,0.13
3,2,572,0.13
3,2,386,0.13
3,2,410,0.13
3,2,540,0.13
3,2,894,0.13
3,2,524,0.13
3,2,400,0.13
3,2,778,0.13
3,2,588,0.13
3,2,758,0.13
3,2,480,0.13
3,2,950,0.13
3,2,704,0.13
3,2,238,0.13
3,2,532,0.13
3,2,830,0.13
3,2,268,0.13
3,2,416,0.13
3,2,370,0.13
3,2,568,0.13
3,2,374,0.13
3,2,362,0.13
3,2,312,0.13
3,2,666,0.13
3,2,766,0.13
3,2,748,0.13
3,2,442,0.13
3,2,910,0.13
3,2,380,0.13
3,2,510,0.13
3,2,256,0.13
3,2,438,0.13
3,2,560,0.13
3,2,1022,0.13
3,2,590,0.13
3,2,426,0.13
3,2,606,0.13
3,2,386,0.13
3,2,370,0.13
3,2,436,0.13
3,2,326,0.13
3,2,680,0.13
3,2,974,0.13
3,2,480,0.13
3,2,278,0.13
3,2,928,0.13
3,2,784,0.13
3,2,286,0.13
3,2,882,0.13
3,2,660,0.13
3,2,514,0.13
3,2,498,0.13
3,2,618,0.13
3,2,696,0.13
3,2,534,0.13
3,2,634,0.13
3,2,532,0.13
3,2,434,0.13
3,2,588,0.13
3,2,470,0.13
3,2,278,0.13
3,2,342,0.13
3,2,818,0.13
3,2,1224,0.13
3,2,754,0.13
3,2,568,0.13
3,2,638,0.13
3,2,396,0.13
3,2,168,0.13
3,2,532,0.13
3,2,332,0.13
3,2,492,0.13
3,2,536,0.13
3,2,730,0.13
3,2,364,0.13
3,2,728,0.13
3,2,568,0.13
3,2,366,0.13
3,2,166,0.13
3,2,574,0.13
3,2,454,0.13
3,2,308,0.13
3,2,594,0.13
3,2,516,0.13
3,2,334,0.13
3,2,1138,0.13
3,2,696,0.13
3,2,372,0.13
3,2,640,0.13
3,2,1036,0.13
3,2,232,0.13
3,2,266,0.13
3,2,774,0.13
3,2,390,0.13
3,2,760,0.13
3,2,560,0.13
3,2,444,0.13
3,2,702,0.13
3,2,668,0.13
3,2,714,0.13
3,2,586,0.13
3,2,482,0.13
3,2,554,0.13
3,2,616,0.13
3,2,756,0.13
3,2,502,0.13
3,2,302,0.13
3,2,472,0.13
3,2,420,0.13
3,2,764,0.13
3,2,808,0.13
3,2,612,0.13
3,2,414,0.13
3,2,286,0.13
3,2,680,0.13
3,2,938,0.13
3,2,616,0.13
3,2,498,0.13
3,2,394,0.13
3,2,946,0.13
3,2,426,0.13
3,2,570,0.13
3,2,406,0.13
3,2,328,0.13
3,2,660,0.13
3,2,614,0.13
3,2,304,0.13
3,2,474,0.13
3,2,488,0.13
3,2,696,0.13
3,2,510,0.13
3,2,138,0.13
3,2,382,0.13
3,2,738,0.13
3,2,606,0.13
3,2,268,0.13
3,2,774,0.13
3,2,496,0.13
3,2,358,0.13
3,2,768,0.13
3,2,762,0.13
3,2,332,0.13
3,2,448,0.13
3,2,1188,0.13
3,2,610,0.13
3,2,636,0.13
3,2,506,0.13
3,2,564,0.13
3,2,622,0.13
3,2,1050,0.13
3,2,354,0.13
3,2,644,0.13
3,2,824,0.13
3,2,298,0.13
3,2,546,0.13
3,2,454,0.13
3,2,734,0.13
3,2,818,0.13
3,2,468,0.13
3,2,836,0.13
3,2,546,0.13
3,2,466,0.13
3,2,456,0.13
3,2,534,0.13
3,2,380,0.13
3,2,724,0.13
3,2,568,0.13
3,2,514,0.13
3,2,690,0.13
3,2,340,0.13
3,2,276,0.13
3,2,352,0.13
3,2,294,0.13
3,2,316,0.13
3,2,276,0.13
3,2,496,0.13
3,2,718,0.13
3,2,420,0.13
3,2,1172,0.13
3,2,236,0.13
3,2,374,0.13
3,2,476,0.13
3,2,304,0.13
3,2,630,0.13
3,2,442,0.13
3,2,334,0.13
3,2,276,0.13
3,2,180,0.13
3,2,186,0.13
3,2,346,0.13
3,2,604,0.13
3,2,718,0.13
3,2,618,0.13
3,2,480,0.13
3,2,510,0.13
3,2,818,0.13
3,2,884,0.13
3,2,552,0.13
3,2,552,0.13
3,2,632,0.13
3,2,388,0.13
3,2,326,0.14
3,2,270,0.14
3,2,604,0.14
3,2,472,0.14
3,2,602,0.14
3,2,732,0.14
3,2,386,0.14
3,2,528,0.14
3,2,504,0.14
3,2,346,0.14
3,2,594,0.14
3,2,576,0.14
3,2,874,0.14
3,2,596,0.14
3,2,244,0.14
3,2,606,0.14
3,2,598,0.14
3,2,618,0.14
3,2,546,0.14
3,2,312,0.14
3,2,290,0.14
3,2,360,0.14
3,2,224,0.14
3,2,170,0.14
3,2,312,0.14
3,2,590,0.14
3,2,272,0.14
3,2,534,0.14
3,2,814,0.14
3,2,482,0.14
3,2,206,0.14
3,2,630,0.14
3,2,546,0.14
3,2,744,0.14
3,2,646,0.14
3,2,664,0.14
3,2,922,0.14
3,2,374,0.14
3,2,592,0.14
3,2,966,0.14
3,2,388,0.14
3,2,238,0.14
3,2,946,0.14
3,2,460,0.14
3,2,360,0.14
3,2,488,0.14
3,2,578,0.14
3,2,424,0.14
3,2,280,0.14
3,2,602,0.14
3,2,302,0.14
3,2,654,0.14
3,2,588,0.14
3,2,610,0.14
3,2,412,0.14
3,2,282,0.14
3,2,638,0.14
3,2,508,0.14
3,2,756,0.14
3,2,494,0.14
3,2,396,0.14
3,2,820,0.14
3,2,722,0.14
3,2,688,0.14
3,2,320,0.14
3,2,724,0.14
3,2,156,0.14
3,2,580,0.14
3,2,732,0.14
3,2,804,0.14
3,2,602,0.14
3,2,732,0.14
3,2,664,0.14
3,2,490,0.14
3,2,904,0.14
3,2,506,0.14
3,2,200,0.14
3,2,642,0.14
3,2,346,0.14
3,2,176,0.14
3,2,500,0.14
3,2,366,0.14
3,2,396,0.14
3,2,400,0.14
3,2,270,0.14
3,2,520,0.14
3,2,332,0.14
3,2,226,0.14
3,2,866,0.14
3,2,230,0.14
3,2,764,0.14
3,2,962,0.14
3,2,356,0.14
3,2,668,0.14
3,2,536,0.14
3,2,14,0.14
3,2,824,0.14
3,2,566,0.14
3,2,182,0.14
3,2,814,0.14
3,2,570,0.14
3,2,594,0.14
3,2,764,0.14
3,2,510,0.14
3,2,272,0.14
3,2,896,0.14
3,2,952,0.14
3,2,262,0.14
3,2,408,0.14
3,2,866,0.14
3,2,322,0.14
3,2,562,0.14
3,2,628,0.14
3,2,304,0.14
3,2,672,0.14
3,2,214,0.14
3,2,542,0.14
3,2,436,0.14
3,2,304,0.14
3,2,846,0.14
3,2,486,0.14
3,2,668,0.14
3,2,694,0.14
3,2,400,0.14
3,2,420,0.14
3,2,618,0.14
3,2,214,0.14
3,2,578,0.14
3,2,582,0.14
3,2,526,0.14
3,2,328,0.14
3,2,498,0.14
3,2,626,0.14
3,2,282,0.14
3,2,342,0.14
3,2,978,0.14
3,2,686,0.14
3,2,200,0.14
3,2,494,0.14
3,2,340,0.14
3,2,642,0.14
3,2,562,0.14
3,2,320,0.14
3,2,540,0.14
3,2,634,0.14
3,2,472,0.14
3,2,556,0.14
3,2,706,0.14
3,2,350,0.14
3,2,766,0.14
3,2,654,0.14
3,2,464,0.14
3,2,656,0.14
3,2,418,0.14
3,2,620,0.14
3,2,212,0.14
3,2,882,0.14
3,2,708,0.14
3,2,904,0.14
3,2,566,0.14
3,2,558,0.14
3,2,412,0.14
3,2,786,0.14
3,2,266,0.14
3,2,626,0.14
3,2,552,0.14
3,2,398,0.14
3,2,572,0.14
3,2,350,0.14
3,2,548,0.14
3,2,290,0.14
3,2,894,0.14
3,2,818,0.14
3,2,526,0.14
3,2,854,0.14
3,2,632,0.14
3,2,1068,0.14
3,2,194,0.14
3,2,1330,0.14
3,2,694,0.14
3,2,292,0.14
3,2,234,0.14
3,2,508,0.14
3,2,216,0.14
3,2,454,0.14
3,2,328,0.14
3,2,742,0.14
3,2,364,0.14
3,2,364,0.14
3,2,562,0.14
3,2,742,0.14
3,2,614,0.14
3,2,454,0.14
3,2,398,0.14
3,2,656,0.14
3,2,616,0.14
3,2,756,0.14
3,2,488,0.14
3,2,412,0.14
3,2,558,0.14
3,2,316,0.14
3,2,698,0.14
3,2,758,0.14
3,2,328,0.14
3,2,590,0.14
3,2,826,0.14
3,2,420,0.14
3,2,412,0.14
3,2,856,0.14
3,2,552,0.14
3,2,836,0.14
3,2,738,0.14
3,2,452,0.14
3,2,258,0.14
3,2,1184,0.14
3,2,502,0.14
3,2,546,0.14
3,2,542,0.14
3,2,424,0.14
3,2,508,0.14
3,2,442,0.14
3,2,484,0.14
3,2,508,0.14
3,2,490,0.14
3,2,922,0.14
3,2,450,0.14
3,2,658,0.14
3,2,678,0.14
3,2,364,0.14
3,2,494,0.14
3,2,458,0.14
3,2,692,0.14
3,2,596,0.14
3,2,802,0.14
3,2,594,0.14
3,2,724,0.14
3,2,510,0.14
3,2,410,0.14
3,2,386,0.14
3,2,604,0.14
3,2,1102,0.14
3,2,580,0.14
3,2,892,0.14
3,2,442,0.14
3,2,676,0.14
3,2,370,0.14
3,2,674,0.14
3,2,324,0.14
3,2,180,0.14
3,2,398,0.14
3,2,724,0.14
3,2,208,0.14
3,2,1068,0.14
3,2,424,0.14
3,2,1106,0.14
3,2,382,0.14
3,2,518,0.14
3,2,690,0.14
3,2,486,0.14
3,2,454,0.14
3,2,452,0.14
3,2,440,0.14
3,2,542,0.14
3,2,886,0.14
3,2,730,0.14
3,2,628,0.14
3,2,604,0.14
3,2,320,0.14
3,2,748,0.14
3,2,660,0.14
3,2,154,0.14
3,2,796,0.14
3,2,794,0.14
3,2,286,0.14
3,2,350,0.14
3,2,752,0.14
3,2,660,0.14
3,2,696,0.14
3,2,772,0.14
3,2,534,0.14
3,2,438,0.14
3,2,924,0.14
3,2,798,0.14
3,2,312,0.14
3,2,934,0.14
3,2,958,0.14
3,2,662,0.14
3,2,224,0.14
3,2,326,0.14
3,2,802,0.14
3,2,908,0.14
3,2,198,0.14
3,2,804,0.14
3,2,388,0.14
3,2,242,0.14
3,2,372,0.14
3,2,332,0.14
3,2,760,0.14
3,2,126,0.15
3,2,190,0.15
3,2,550,0.15
3,2,292,0.15
3,2,436,0.15
3,2,602,0.15
3,2,838,0.15
3,2,480,0.15
3,2,580,0.15
3,2,960,0.15
3,2,530,0.15
3,2,486,0.15
3,2,740,0.15
3,2,606,0.15
3,2,410,0.15
3,2,644,0.15
3,2,316,0.15
3,2,724,0.15
3,2,260,0.15
3,2,1020,0.15
3,2,526,0.15
3,2,488,0.15
3,2,250,0.15
3,2,690,0.15
3,2,502,0.15
3,2,832,0.15
3,2,736,0.15
3,2,498,0.15
3,2,766,0.15
3,2,280,0.15
3,2,744,0.15
3,2,934,0.15
3,2,536,0.15
3,2,628,0.15
3,2,514,0.15
3,2,214,0.15
3,2,660,0.15
3,2,592,0.15
3,2,632,0.15
3,2,786,0.15
3,2,250,0.15
3,2,616,0.15
3,2,624,0.15
3,2,512,0.15
3,2,402,0.15
3,2,228,0.15
3,2,754,0.15
3,2,314,0.15
3,2,984,0.15
3,2,698,0.15
3,2,546,0.15
3,2,800,0.15
3,2,616,0.15
3,2,500,0.15
3,2,442,0.15
3,2,486,0.15
3,2,668,0.15
3,2,830,0.15
3,2,450,0.15
3,2,384,0.15
3,2,618,0.15
3,2,664,0.15
3,2,322,0.15
3,2,444,0.15
3,2,502,0.15
3,2,706,0.15
3,2,540,0.15
3,2,844,0.15
3,2,524,0.15
3,2,154,0.15
3,2,448,0.15
3,2,652,0.15
3,2,452,0.15
3,2,654,0.15
3,2,660,0.15
3,2,178,0.15
3,2,832,0.15
3,2,384,0.15
3,2,650,0.15
3,2,704,0.15
3,2,352,0.15
3,2,548,0.15
3,2,500,0.15
3,2,632,0.15
3,2,976,0.15
3,2,642,0.15
3,2,758,0.15
3,2,640,0.15
3,2,684,0.15
3,2,340,0.15
